,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd
35816,U001,200769623,WAL-MAR corp,,2020,1930881181,11-05-2020,26-05-2020,11-05-2020,NAH4,3421.42
35825,CA02,140106408,WAL-M corporation,,2020,2960621748,19-03-2020,30-03-2020,20-03-2020,CA10,32660.061
35826,U001,200769623,WAL-MAR llc,,2020,1930622761,09-03-2020,24-03-2020,09-03-2020,NAH4,53249.19
35827,U001,200769623,WAL-MAR co,,2020,1930606303,06-03-2020,21-03-2020,06-03-2020,NAH4,1504.87
35832,U001,200769623,WAL-MAR llc,,2020,1930686735,23-03-2020,07-04-2020,23-03-2020,NAH4,33988.59
35834,U001,200759878,SA corporation,,2020,1930730185,04-04-2020,19-04-2020,04-04-2020,NAH4,13229.08
35842,U001,200769623,WAL-MAR co,,2020,1930705474,27-03-2020,11-04-2020,27-03-2020,NAH4,11078.02
35843,U013,140103400,FOST associates,,2020,1991840568,29-03-2020,28-04-2020,29-03-2020,NAVE,1193.4
35844,U001,200723794,MID MO foundation,,2020,1930658237,17-03-2020,01-04-2020,17-03-2020,NAA8,65732.4
35845,U001,200769623,WAL-MAR us,,2020,1930722852,02-04-2020,17-04-2020,02-04-2020,NAH4,62353.96
35846,U001,200759878,SA associates,,2020,1930733601,02-04-2020,17-04-2020,02-04-2020,NAH4,14035.83
35851,U001,200769623,WAL-MAR in,,2020,1930827432,27-04-2020,12-05-2020,27-04-2020,NAH4,33949.9
35854,U001,200726979,BJ'S  co,,2020,1930656108,16-03-2020,31-03-2020,16-03-2020,NAA8,356.13
35862,U001,200826820,C H G ,,2020,1930859852,08-05-2020,23-05-2020,08-05-2020,NAA8,6652.4
35864,U001,200769623,WAL-MAR ,,2020,1930853772,05-05-2020,20-05-2020,05-05-2020,NAH4,13859.38
35869,U001,200793830,M trust,,2020,1930818951,23-04-2020,08-05-2020,23-04-2020,NAA8,41822.76
35872,U001,200771157,WEIS co,,2020,1930800405,18-04-2020,03-05-2020,18-04-2020,NAA8,505.29
35878,U001,200769623,WAL-MAR foundation,,2020,1930732629,01-04-2020,16-04-2020,01-04-2020,NAH4,15056.43
35881,U001,200974851,RESTA llc,,2020,1930861221,05-05-2020,20-05-2020,05-05-2020,NAA8,245.55
35882,U001,200769623,WAL-MAR corp,,2020,1930655176,16-03-2020,31-03-2020,16-03-2020,NAH4,42005.3
35891,U001,200769623,WAL-MAR in,,2020,1930778059,11-04-2020,26-04-2020,11-04-2020,NAH4,44047.38
35904,U001,200752302,KROGER us,,2020,1930860232,05-05-2020,20-05-2020,05-05-2020,NAA8,47407.15
35906,U001,200704858,WAKE in,,2020,1930717577,31-03-2020,15-04-2020,31-03-2020,NAA8,75193.04
35913,U001,200759878,SA us,,2020,1930683551,20-03-2020,04-04-2020,20-03-2020,NAH4,39675.59
35917,U001,CCU013,KRAFT F systems,,2020,1930606372,09-03-2020,09-03-2020,09-03-2020,NAX2,8433.98
35923,U001,200762301,C&S WH associates,,2020,1930705971,27-03-2020,11-04-2020,27-03-2020,NAC6,42067.55
35924,U001,200253680,SCHWANS corporation,,2020,1930655855,16-03-2020,31-03-2020,16-03-2020,NAA8,40605.6
35926,U001,200769623,WAL-MAR corporation,,2020,1930803607,22-04-2020,07-05-2020,22-04-2020,NAH4,15150.97
35929,U001,200769623,WAL-MAR llc,,2020,1930666220,19-03-2020,03-04-2020,19-03-2020,NAH4,20538.32
35934,U001,CCU013,KRAFT F trust,,2020,1930615449,06-03-2020,06-03-2020,06-03-2020,NAX2,12297.6
35939,U001,200762301,C&S WH foundation,,2020,1930661423,18-03-2020,02-04-2020,18-03-2020,NAC6,27980.86
35940,U001,200769623,WAL-MAR foundation,,2020,1930619966,08-03-2020,23-03-2020,08-03-2020,NAH4,7195.24
35941,U001,200769623,WAL-MAR llc,,2020,1930611986,06-03-2020,21-03-2020,06-03-2020,NAH4,30082.16
35946,U001,CCCA02,KRAFT  ,,2020,1930617541,09-03-2020,13-04-2020,09-03-2020,NAG2,14151.51
35948,U001,200707822,PUBLI corp,,2020,1930577319,28-02-2020,14-03-2020,28-02-2020,NAA8,132666.82
35952,U001,200726979,BJ'S  systems,,2020,1930817263,23-04-2020,08-05-2020,23-04-2020,NAA8,197.7
35962,U001,200780825,SYSCO FO llc,,2020,1930621986,09-03-2020,24-03-2020,09-03-2020,NAA8,34937.45
35971,U001,200230690,DECA foundation,,2020,1930855588,04-05-2020,24-05-2020,01-05-2020,NAM4,5689.18
35973,U001,200472086,CONSUMER llc,,2020,1930774624,11-04-2020,26-04-2020,11-04-2020,NAA8,83433.46
35974,U001,200020431,DEC in,,2020,1930817773,23-04-2020,26-04-2020,16-04-2020,NAM2,18709.32
35976,U001,200705089,JETR systems,,2020,1930673747,19-03-2020,03-04-2020,19-03-2020,NAA8,657.67
35977,U001,200762301,C&S WH ,,2020,1930607565,06-03-2020,21-03-2020,06-03-2020,NAC6,97023.02
35982,U001,200794332,COST in,,2020,1930645448,12-03-2020,27-03-2020,12-03-2020,NAAX,32715.47
35988,U001,200744019,TARG associates,,2020,1930717589,30-03-2020,14-04-2020,30-03-2020,NAA8,31071.6
35990,U001,200769623,WAL-MAR associates,,2020,1930692816,24-03-2020,08-04-2020,24-03-2020,NAH4,10722.13
36001,U001,200769623,WAL-MAR corporation,,2020,1930839154,30-04-2020,15-05-2020,30-04-2020,NAH4,61188.77
36004,U001,200769623,WAL-MAR associates,,2020,1930842915,01-05-2020,16-05-2020,01-05-2020,NAH4,341.18
36005,U001,200769623,WAL-MAR llc,,2020,1930733058,04-04-2020,19-04-2020,04-04-2020,NAH4,11468.32
36009,U001,200792293,UNIFIE in,,2020,1930720582,30-03-2020,14-04-2020,30-03-2020,NAA8,72257.83
36014,U001,200769623,WAL-MAR co,,2020,1930714845,29-03-2020,13-04-2020,29-03-2020,NAH4,8882.88
36016,U001,200732755,KROGER in,,2020,1930653666,15-03-2020,30-03-2020,15-03-2020,NAA8,19017.5
36029,U001,200769623,WAL-MAR systems,,2020,1930838214,01-05-2020,16-05-2020,01-05-2020,NAH4,18907.81
36034,U001,200759878,SA trust,,2020,1930577773,28-02-2020,14-03-2020,28-02-2020,NAH4,13563.71
36035,U001,200418007,AM trust,,2020,1930706312,27-03-2020,11-04-2020,27-03-2020,NAA8,18209.86
36040,U001,200803720,DEC us,,2020,1930765398,10-04-2020,24-04-2020,01-04-2020,NAM4,5143.38
36046,U001,200794332,COST foundation,,2020,1930637733,12-03-2020,27-03-2020,12-03-2020,NAAX,8793.09
36058,U001,200783734,FAREW in,,2020,1930793556,16-04-2020,01-05-2020,16-04-2020,NAA8,30708.35
36064,U001,200769623,WAL-MAR ,,2020,1930809828,21-04-2020,06-05-2020,21-04-2020,NAH4,3403.8
36067,U001,200769623,WAL-MAR corp,,2020,1930719757,30-03-2020,14-04-2020,30-03-2020,NAH4,1898.2
36074,U001,200769623,WAL-MAR us,,2020,1930581851,29-02-2020,15-03-2020,29-02-2020,NAH4,5483.03
36079,U001,200707822,PUBLI llc,,2020,1930710330,27-03-2020,11-04-2020,27-03-2020,NAA8,86494.66
36080,U001,200793513,KROGER associates,,2020,1930684865,23-03-2020,07-04-2020,23-03-2020,NAA8,75334.45
36084,U001,200769623,WAL-MAR corporation,,2020,1930585918,02-03-2020,17-03-2020,02-03-2020,NAH4,933.62
36095,U001,200769623,WAL-MAR associates,,2020,1930719811,31-03-2020,15-04-2020,31-03-2020,NAH4,14191.17
36098,U001,200781803,JRD co,,2020,1930729157,01-04-2020,21-04-2020,01-04-2020,NAD1,3564.37
36104,U001,200762301,C&S WH in,,2020,1930788107,16-04-2020,01-05-2020,16-04-2020,NAC6,37958.14
36105,U001,200769623,WAL-MAR in,,2020,1930860095,06-05-2020,21-05-2020,06-05-2020,NAH4,1084.68
36108,U001,200148860,DOLLA ,,2020,1930660041,17-03-2020,01-04-2020,17-03-2020,NAA8,81023.41
36110,U001,200769623,WAL-MAR corporation,,2020,1930675981,20-03-2020,04-04-2020,20-03-2020,NAH4,15328.41
36113,U001,200759878,SA corp,,2020,1930642294,12-03-2020,27-03-2020,12-03-2020,NAH4,25477.97
36118,U001,200759878,SA co,,2020,1930611678,10-03-2020,25-03-2020,10-03-2020,NAH4,10893.51
36122,U001,200769623,WAL-MAR us,,2020,1930620016,08-03-2020,23-03-2020,08-03-2020,NAH4,39953.78
36140,U001,100032505,KEHE corp,,2020,1930789982,20-04-2020,24-06-2020,20-04-2020,NAGD,2859.84
36147,U001,200769623,WAL-MAR co,,2020,1930635822,12-03-2020,27-03-2020,12-03-2020,NAH4,16644.77
36148,U001,200353024,DECA foundation,,2020,1930689927,24-03-2020,08-04-2020,16-03-2020,NAM4,1871.76
36160,U001,200637319,DIRECT  llc,,2020,1930808558,23-04-2020,08-05-2020,23-04-2020,NAA8,11157
36164,U001,200769623,WAL-MAR corp,,2020,1930585839,03-03-2020,18-03-2020,03-03-2020,NAH4,29484.65
36168,U001,200769623,WAL-MAR trust,,2020,1930810965,25-04-2020,10-05-2020,25-04-2020,NAH4,3612.31
36170,U013,140103480,PRIC foundation,,2020,1991839887,06-03-2020,20-04-2020,06-03-2020,NAVF,47497.8
36175,U001,200771157,WEIS ,,2020,1930709439,27-03-2020,11-04-2020,27-03-2020,NAA8,76762.51
36177,U001,200726979,BJ'S  us,,2020,1930654125,16-03-2020,31-03-2020,16-03-2020,NAA8,209.29
36186,U001,200722444,PERFOR ,,2020,1930772878,15-04-2020,17-05-2020,15-04-2020,NA32,9128.52
36190,CA02,140104409,LOB trust,,2020,2960621964,19-03-2020,29-03-2020,19-03-2020,CA10,112059.276
36201,U001,CCCA02,KRAFT  trust,,2020,1930607694,06-03-2020,10-04-2020,06-03-2020,NAG2,7798.08
36202,U001,200769623,WAL-MAR corp,,2020,1930716327,29-03-2020,13-04-2020,29-03-2020,NAH4,22072.36
36219,U001,200769623,WAL-MAR llc,,2020,1930833514,29-04-2020,14-05-2020,29-04-2020,NAH4,801.56
36221,U007,100024767,GREEN  associates,,2020,1930736175,02-04-2020,07-05-2020,02-04-2020,NAG2,1715.04
36223,U001,200290370,BARGAIN  corporation,,2020,1930598633,04-03-2020,19-03-2020,04-03-2020,NAA8,15232.32
36236,U001,200707822,PUBLI foundation,,2020,1930653496,15-03-2020,30-03-2020,15-03-2020,NAA8,99359.09
36237,U001,200275115,SHAWS  ,,2020,1930565363,27-02-2020,13-03-2020,27-02-2020,NAA8,78944.4
36241,U001,200337148,COAS corporation,,2020,1930763279,07-04-2020,22-04-2020,07-04-2020,NAA8,78121.37
36242,U001,200148860,DOLLA in,,2020,1930732918,03-04-2020,18-04-2020,03-04-2020,NAA8,56642.03
36246,U001,200803720,DEC associates,,2020,1930618490,07-03-2020,11-03-2020,01-03-2020,NAM2,11066.02
36250,U001,200726979,BJ'S  systems,,2020,1930821958,24-04-2020,09-05-2020,24-04-2020,NAA8,265.44
36254,U001,200726979,BJ'S  us,,2020,1930822703,24-04-2020,09-05-2020,24-04-2020,NAA8,1109.91
36272,CA02,140104409,LOB associates,,2020,2960625707,31-03-2020,10-04-2020,31-03-2020,CAX2,219.408
36275,U001,200762301,C&S WH in,,2020,1930751596,06-04-2020,21-04-2020,06-04-2020,NAC6,11595.48
36276,U001,200744019,TARG foundation,,2020,1930686488,24-03-2020,08-04-2020,24-03-2020,NAA8,16950.1
36285,U001,CCCA02,KRAFT  foundation,,2020,1930535090,28-02-2020,03-04-2020,28-02-2020,NAG2,43329.6
36286,U001,200706844,WINC us,,2020,1930600183,04-03-2020,19-03-2020,04-03-2020,NAA8,64963.66
36298,U001,200744019,TARG trust,,2020,1930740886,04-04-2020,19-04-2020,04-04-2020,NAA8,2321.66
36305,U001,200793568,SUPE co,,2020,1930646537,12-03-2020,27-03-2020,12-03-2020,NAA8,160818.32
36309,U001,200794332,COST corporation,,2020,1930699843,25-03-2020,09-04-2020,25-03-2020,NAAX,32715.47
36318,U001,200704858,WAKE llc,,2020,1930638674,12-03-2020,27-03-2020,12-03-2020,NAA8,38425.77
36320,U001,100006311,QUALITY C corporation,,2020,1930594023,02-03-2020,17-03-2020,02-03-2020,NAA8,21011.32
36322,U001,200724999,GILSTE in,,2020,1930856091,06-05-2020,16-05-2020,06-05-2020,NA10,51663.6
36323,U001,200794332,COST systems,,2020,1930860158,05-05-2020,20-05-2020,05-05-2020,NAAX,2147.92
36325,U001,200936373,SUPE llc,,2020,1930759623,08-04-2020,23-04-2020,08-04-2020,NAA8,4367.85
36331,U001,200769623,WAL-MAR in,,2020,1930783324,15-04-2020,30-04-2020,15-04-2020,NAH4,2245.96
36340,U001,200726979,BJ'S  corporation,,2020,1930779977,12-04-2020,27-04-2020,12-04-2020,NAA8,132.72
36354,U001,200772670,ASSOCIAT corp,,2020,1930875984,07-05-2020,22-05-2020,07-05-2020,NAU5,61.54
36364,U001,200705742,DOT llc,,2020,1930592416,03-03-2020,23-03-2020,03-03-2020,NAD1,2259.39
36369,U001,200048886,SHERWO trust,,2020,1930720329,31-03-2020,15-04-2020,31-03-2020,NAA8,65216.88
36373,U001,200769623,WAL-MAR corp,,2020,1930684081,23-03-2020,07-04-2020,23-03-2020,NAH4,661.11
36378,CA02,140104440,SO co,,2020,2960626295,07-04-2020,24-04-2020,14-04-2020,CA10,1578.353
36382,U001,200744019,TARG us,,2020,1930764319,09-04-2020,24-04-2020,09-04-2020,NAA8,1286.64
36395,U001,200769623,WAL-MAR corp,,2020,1930738912,03-04-2020,18-04-2020,03-04-2020,NAH4,30717.09
36397,U001,200737918,W LEE  foundation,,2020,1930566678,27-02-2020,13-03-2020,27-02-2020,NAA8,19622.87
36403,U001,200793513,KROGER corp,,2020,1930862240,06-05-2020,21-05-2020,06-05-2020,NAA8,35070.4
36413,U001,200794332,COST corp,,2020,1930577121,27-02-2020,13-03-2020,27-02-2020,NAAX,77650.17
36420,U001,200706844,WINC ,,2020,1930709450,27-03-2020,11-04-2020,27-03-2020,NAA8,37690.54
36422,U001,200769623,WAL-MAR in,,2020,1930855580,04-05-2020,19-05-2020,04-05-2020,NAH4,62256.53
36423,U001,200769623,WAL-MAR llc,,2020,1930617193,06-03-2020,21-03-2020,06-03-2020,NAH4,8030.65
36431,U001,200748108,KROGER us,,2020,1930576155,27-02-2020,13-03-2020,27-02-2020,NAA8,82144.32
36434,U001,200705742,DOT associates,,2020,1930798027,16-04-2020,01-05-2020,16-04-2020,NAA8,19783.03
36438,U001,200782001,GORDO ,,2020,1930652437,20-03-2020,21-04-2020,20-03-2020,NA32,9955.26
36444,U001,200646464,CUSTOMI ,,2020,1930821728,29-04-2020,14-05-2020,29-04-2020,NAA8,5191.22
36447,U001,200780383,MEIJ corporation,,2020,1930685647,23-03-2020,07-04-2020,23-03-2020,NAA8,50431.16
36459,U001,200769623,WAL-MAR llc,,2020,1930650597,15-03-2020,30-03-2020,15-03-2020,NAH4,57169.62
36460,U001,200769623,WAL-MAR trust,,2020,1930803365,20-04-2020,05-05-2020,20-04-2020,NAH4,3764.06
36462,U001,200769623,WAL-MAR in,,2020,1930793239,16-04-2020,01-05-2020,16-04-2020,NAH4,4797.54
36468,U001,200768357,MARC associates,,2020,1930571290,27-02-2020,13-03-2020,27-02-2020,NAA8,12862.73
36474,CA02,140105686,SYSC trust,,2020,2960628711,14-04-2020,02-05-2020,22-04-2020,CA10,76747.986
36476,U001,200769623,WAL-MAR systems,,2020,1930745474,03-04-2020,18-04-2020,03-04-2020,NAH4,4272.16
36484,U001,200915438,GROC associates,,2020,1930582804,04-03-2020,19-03-2020,04-03-2020,NAA8,18658
36489,U001,200759878,SA in,,2020,1930584949,03-03-2020,18-03-2020,03-03-2020,NAH4,11288.12
36495,U001,200793513,KROGER trust,,2020,1930758531,07-04-2020,22-04-2020,07-04-2020,NAA8,82194.72
36501,U001,200722444,PERFOR us,,2020,1930687611,26-03-2020,10-04-2020,26-03-2020,NAA8,19624.65
36507,U001,200644313,DAVISCO ,,2020,1930764675,08-04-2020,18-04-2020,08-04-2020,NA10,3761
36520,U001,200769623,WAL-MAR corp,,2020,1930654784,17-03-2020,01-04-2020,17-03-2020,NAH4,14709.83
36522,U001,200704858,WAKE us,,2020,1930704194,26-03-2020,30-05-2020,26-03-2020,NAGD,6101.57
36545,U001,200936373,SUPE associates,,2020,1930809723,22-04-2020,07-05-2020,22-04-2020,NAA8,19622.83
36554,U001,200769623,WAL-MAR in,,2020,1930671027,19-03-2020,03-04-2020,19-03-2020,NAH4,12880.97
36561,CA02,140105785,SHOPPE corp,,2020,2960630938,27-04-2020,15-05-2020,05-05-2020,CA10,18594.87
36574,U001,200782207,FORT corporation,,2020,1930706320,26-03-2020,10-04-2020,26-03-2020,NAA8,28443.71
36576,U001,200723794,MID MO trust,,2020,1930589653,03-03-2020,18-03-2020,03-03-2020,NAA8,140583.68
36577,CA02,140104409,LOB foundation,,2020,2960631183,01-05-2020,14-05-2020,04-05-2020,CA10,50272.614
36578,U001,200769623,WAL-MAR systems,,2020,1930726616,01-04-2020,16-04-2020,01-04-2020,NAH4,13615.23
36585,U001,100043892,IN-N llc,,2020,1930716110,29-03-2020,13-04-2020,29-03-2020,NAA8,17880.6
36601,CA02,140106408,WAL-M associates,,2020,2960620535,12-03-2020,23-03-2020,13-03-2020,CA10,1358.168
36612,CA02,140104429,COSTCO in,,2020,2960625189,04-04-2020,16-04-2020,06-04-2020,CA10,107108.652
36631,U001,200772670,ASSOCIAT co,,2020,1930806474,20-04-2020,05-05-2020,20-04-2020,NAU5,50549.21
36635,U001,200704858,WAKE foundation,,2020,1930593406,04-03-2020,19-03-2020,04-03-2020,NAA8,162625.39
36637,U001,CCU013,KRAFT F systems,,2020,1930586266,06-03-2020,06-03-2020,06-03-2020,NAX2,2905.21
36641,CA02,100030194,AMAZO trust,,2020,2960632811,03-05-2020,14-05-2020,04-05-2020,CA10,35203.903
36642,U001,200418007,AM associates,,2020,1930751837,07-04-2020,22-04-2020,07-04-2020,NAA8,7317.94
36643,U001,200148860,DOLLA associates,,2020,1930686813,23-03-2020,07-04-2020,23-03-2020,NAA8,9525.6
36648,U001,200744019,TARG us,,2020,1930695857,27-03-2020,11-04-2020,27-03-2020,NAA8,12126.98
36658,U001,200772670,ASSOCIAT co,,2020,1930609701,05-03-2020,09-05-2020,05-03-2020,NAGD,2229.54
36662,U001,200756072,REINHA ,,2020,1930856625,05-05-2020,20-05-2020,05-05-2020,NAA8,19027.72
36667,U001,200148860,DOLLA associates,,2020,1930664319,18-03-2020,02-04-2020,18-03-2020,NAA8,54091.56
36668,U001,200759878,SA llc,,2020,1930774061,09-04-2020,24-04-2020,09-04-2020,NAH4,33563.72
36686,U001,200769623,WAL-MAR llc,,2020,1930845068,02-05-2020,17-05-2020,02-05-2020,NAH4,45797.06
36689,U001,200712187,SPAR systems,,2020,1930670550,19-03-2020,03-04-2020,19-03-2020,NAA8,33761.7
36699,CA02,100034823,ZARCO trust,,2020,2960618799,07-03-2020,19-03-2020,09-03-2020,CA10,8291.045
36705,U001,200764795,SYSCO  associates,,2020,1930830391,27-04-2020,12-05-2020,27-04-2020,NAA8,23682.49
36725,U001,200759878,SA llc,,2020,1930724498,01-04-2020,16-04-2020,01-04-2020,NAH4,38590.82
36727,U001,200418007,AM co,,2020,1930718292,30-03-2020,03-06-2020,30-03-2020,NAGD,136.8
36740,CA02,140104340,COLABOR  systems,,2020,2960633114,04-05-2020,15-05-2020,05-05-2020,CA10,1573.915
36752,U001,200769623,WAL-MAR systems,,2020,1930686113,23-03-2020,07-04-2020,23-03-2020,NAH4,13312.88
36770,U001,200769623,WAL-MAR co,,2020,1930797116,17-04-2020,02-05-2020,17-04-2020,NAH4,13578.12
36771,U001,200769623,WAL-MAR llc,,2020,1930860629,06-05-2020,21-05-2020,06-05-2020,NAH4,38749.75
36773,CA02,140104409,LOB llc,,2020,2960630774,01-05-2020,21-05-2020,11-05-2020,CA10,63987.273
36776,U001,200820380,SMITH'S us,,2020,1930653019,16-03-2020,31-03-2020,16-03-2020,NAA8,67018.26
36782,U001,200769623,WAL-MAR corp,,2020,1930580859,29-02-2020,15-03-2020,29-02-2020,NAH4,48063.69
36786,U001,200794332,COST corp,,2020,1930785237,15-04-2020,30-04-2020,15-04-2020,NAAX,42776.43
36794,U001,200772670,ASSOCIAT corporation,,2020,1930714791,27-03-2020,11-04-2020,27-03-2020,NAU5,43031.97
36811,U001,200707822,PUBLI associates,,2020,1930779028,12-04-2020,27-04-2020,12-04-2020,NAA8,18930.72
36815,U001,200711029,WEGMAN in,,2020,1930838655,29-04-2020,14-05-2020,29-04-2020,NAA8,27025.38
36821,U001,200726979,BJ'S  systems,,2020,1930686402,23-03-2020,07-04-2020,23-03-2020,NAA8,717.8
36826,U001,200769623,WAL-MAR us,,2020,1930885106,12-05-2020,27-05-2020,12-05-2020,NAH4,23286.6
36835,U001,200803720,DEC us,,2020,1930772821,10-04-2020,24-04-2020,01-04-2020,NAM4,4024.52
36842,U001,200769623,WAL-MAR systems,,2020,1930842513,30-04-2020,15-05-2020,30-04-2020,NAH4,264.71
36845,U001,200762301,C&S WH corporation,,2020,1930621738,09-03-2020,24-03-2020,09-03-2020,NAC6,6272.47
36855,U001,200729942,SA co,,2020,1930781991,13-04-2020,28-04-2020,13-04-2020,NAA8,13149.34
36856,U001,200772670,ASSOCIAT systems,,2020,1930740309,03-04-2020,18-04-2020,03-04-2020,NAU5,67095.39
36860,U001,200769623,WAL-MAR foundation,,2020,1930723641,30-03-2020,14-04-2020,30-03-2020,NAH4,2352.97
36865,U001,200769623,WAL-MAR llc,,2020,1930854758,04-05-2020,19-05-2020,04-05-2020,NAH4,1494.09
36880,CA02,140104249,SOB in,,2020,2960625094,31-03-2020,19-04-2020,09-04-2020,CA10,28017.213
36883,U001,200744019,TARG associates,,2020,1930847440,02-05-2020,17-05-2020,02-05-2020,NAA8,15199.68
36899,U001,100044041,DEF. F us,,2020,1930753851,06-04-2020,24-04-2020,01-04-2020,NAM4,1911.8
36901,U001,200729942,SA associates,,2020,1930790988,15-04-2020,30-04-2020,15-04-2020,NAA8,825.04
36906,U001,200769623,WAL-MAR in,,2020,1930585135,01-03-2020,16-03-2020,01-03-2020,NAH4,2373.96
36917,U001,200772670,ASSOCIAT trust,,2020,1930623442,09-03-2020,24-03-2020,09-03-2020,NAU5,62483.28
36918,U013,140103713,PRIM corporation,,2020,1991839652,01-03-2020,31-03-2020,01-03-2020,NAVE,919.1
36926,U001,200759878,SA corp,,2020,1930765593,08-04-2020,23-04-2020,08-04-2020,NAH4,36758.32
36937,U001,200726979,BJ'S  trust,,2020,1930793306,15-04-2020,30-04-2020,15-04-2020,NAA8,398.9
36961,U001,200776463,KROGE trust,,2020,1930611901,06-03-2020,21-03-2020,06-03-2020,NAA8,109732.89
36968,U001,200726979,BJ'S  corp,,2020,1930827817,26-04-2020,11-05-2020,26-04-2020,NAA8,250.09
36978,U001,200769623,WAL-MAR llc,,2020,1930704002,27-03-2020,11-04-2020,27-03-2020,NAH4,41455.04
36979,U001,200769623,WAL-MAR llc,,2020,1930660604,18-03-2020,02-04-2020,18-03-2020,NAH4,17267.66
36981,U001,200769623,WAL-MAR us,,2020,1930711787,27-03-2020,11-04-2020,27-03-2020,NAH4,53565.85
36982,CA02,140104423,METRO  trust,,2020,2960623185,23-03-2020,05-04-2020,26-03-2020,CA10,161025.865
36986,U001,200769623,WAL-MAR associates,,2020,1930614011,06-03-2020,21-03-2020,06-03-2020,NAH4,72768.15
36988,U001,200769623,WAL-MAR us,,2020,1930665599,18-03-2020,02-04-2020,18-03-2020,NAH4,31240.8
36992,U013,140103400,FOST associates,,2020,1991841605,22-03-2020,21-04-2020,22-03-2020,NAVE,10285.65
36994,U001,200861551,MRS GR systems,,2020,1930571909,04-03-2020,19-03-2020,04-03-2020,NAA8,13179.78
36997,U001,100031704,DELHAIZE llc,,2020,1930847392,04-05-2020,19-05-2020,04-05-2020,NAA8,48756.64
36999,U001,200020431,DEC llc,,2020,1930767838,09-04-2020,24-04-2020,01-04-2020,NAM4,19949.52
37000,U001,200779906,BOZZU ,,2020,1930787996,14-04-2020,29-04-2020,14-04-2020,NAA8,58562.54
37001,U001,200020431,DEC ,,2020,1930598590,04-03-2020,24-03-2020,01-03-2020,NAM4,425.76
37003,U001,200747369,SCHNU corp,,2020,1930756349,06-04-2020,21-04-2020,06-04-2020,NAA8,64215.67
37004,U001,200881076,ALBERT associates,,2020,1930745626,05-04-2020,20-04-2020,05-04-2020,NAA8,8331.33
37005,U013,100053554,SYSTEMS foundation,,2020,1991841922,28-03-2020,27-04-2020,28-03-2020,NAVE,6820.2
37010,CA02,140106408,WAL-M us,,2020,2960622239,24-03-2020,03-04-2020,24-03-2020,CA10,41054.377
37011,U001,200744019,TARG us,,2020,1930654828,16-03-2020,31-03-2020,16-03-2020,NAA8,1103.63
37012,U001,200794332,COST us,,2020,1930879313,08-05-2020,23-05-2020,08-05-2020,NAAX,4107.44
37014,U001,200769623,WAL-MAR llc,,2020,1930683962,21-03-2020,05-04-2020,21-03-2020,NAH4,3148.33
37021,U001,200783609,PROFIC corporation,,2020,1930575278,02-03-2020,22-03-2020,02-03-2020,NAD1,9066.24
37024,U001,200793830,M foundation,,2020,1930666770,18-03-2020,02-04-2020,18-03-2020,NAA8,1857.22
37039,U001,200731999,UNITED  co,,2020,1930624855,13-03-2020,02-04-2020,13-03-2020,NAD1,39721.13
37040,U001,100031704,DELHAIZE corporation,,2020,1930652871,17-03-2020,01-04-2020,17-03-2020,NAA8,11219.44
37043,U001,200936373,SUPE corp,,2020,1930653388,17-03-2020,01-04-2020,17-03-2020,NAA8,101500.28
37054,U001,200777735,NASH  llc,,2020,1930699681,25-03-2020,09-04-2020,25-03-2020,NAA8,63075.15
